,Tweet Id,Datetime,Username,Tweet Content,User Location,User Verified,Retweet Count,Reply Count,Like Count
96,1487285668921618432,2022-01-29 04:45:10+00:00,chrislu98744146,"@RichardBarrow Wow Governor, great job. One pedestrian crossing. The budget is probably similar to one of his useless big meetings. No wonder people are so fed up with politics here... And even with traffic lights some cars will not stop making it even more dangerous",,False,0,0,3
97,1487276386582921217,2022-01-29 04:08:17+00:00,izzatherman,@myLBug Whats your budget ell?,Bangi,False,0,1,0
98,1487274090905812995,2022-01-29 03:59:10+00:00,KAJAMAMOHAMEDA1,"@timesofindia What,s in store for the common man in the presentation of Budget who are reeling under inflation?",,False,0,0,0
99,1487273294307168256,2022-01-29 03:56:00+00:00,TheNitiGanesh,"Inflation is a general increase in prices and a fall in the purchasing value of money over time. When the price level rises, each unit of currency buys fewer goods and services and vice versa. 

#PersonalFinance #Investing https://t.co/Wtb6aAGsNv","Mumbai, India",False,0,0,1
100,1487272028571041796,2022-01-29 03:50:58+00:00,jr_sonusharma,"#BudgetSession | Owing to the Address of the #President to both Houses assembled together and the Presentation of Union #Budget respectively during the first two days of the 8th session of the 17th Lok Sabha, there will be no 'Zero Hour' on 31st January and 1st #February 2022. https://t.co/xOBFc5ejQ5","Noida, India",True,0,0,0
101,1487271450277195776,2022-01-29 03:48:40+00:00,srinidhiacharya,"No halwa in #Budget2022 this time🙄 Hope we dont lose our chappals too😝

#Budget https://t.co/4Ha3ovAgyM",India,False,1,0,0
102,1487265184318033923,2022-01-29 03:23:46+00:00,josephadsouza,@Indian10000000 @rkmarar9 Is income tax rebates provided for political funding and electoral bonds???,,False,2,1,1
103,1487264019060645888,2022-01-29 03:19:08+00:00,p_gupta93,President's address. Econ survey. Budget. Reply to the President's address. Exciting week ahead.,,False,0,0,2
104,1487255565948522500,2022-01-29 02:45:33+00:00,SVSSUBRAHMANYA2,abolish income tax. https://t.co/p4fnyRmdqz,"Hyderabad, India",False,0,0,0
105,1487251446106320899,2022-01-29 02:29:11+00:00,AskGaurangYT,"@diogo_cmj I am a designer, also own a Digital Marketing Agency. I once had worked with a singer to produce his music video.

To my defense we both are new in our respective industries... But it worked out just fine between us? We became really good friends after that.",India,False,0,0,0
106,1487247805202976769,2022-01-29 02:14:43+00:00,ajeetkcs,"Our desh Bharat has come of age for the first time in 73 years to export defense weapons which seemed impossible before NaMo era even though we were capable, shows their inclination.. https://t.co/azYgrorVKw","Mumbai, India",False,6,0,13
107,1487247299365380102,2022-01-29 02:12:42+00:00,learner_vk,"Those who are struggling to file forms of income tax on new Infosys made portal should be awarded as Infosys freedom fighters....

Thai thai thai.. 😎
@SKHalakhandi @aimtpa","Barmer, India",False,3,1,17
